267,"723500.00","","","October 29, 2008","World Bank Other","Government of Guinea","Improvement of Extractive Industries Management in Guinea","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P114943&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
268,"7000000.00","","","November 11, 2008","World Bank Other","Government of Ethiopia","Ethiopia Electricity Access Rural Expansion Project, Phase II - GPOBA","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P105651&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
269,"50000000.00","","","November 11, 2008","International Bank for Reconstruction and Development","Government of Argentina","AR PERMER Renewable Energy Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P110498&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
270,"2090000.00","","","November 25, 2008","International Bank for Reconstruction and Development","Government of Brazil","Paraíba Second Rural Poverty Reduction","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64312881&piPK=64302848&theSitePK=40941&Projectid=P104752"
271,"120000000.00","","","December 2, 2008","International Bank for Reconstruction and Development","Government of China","Eco-Farming Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P096556&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
272,"9400000.00","","","December 9, 2008","International Bank for Reconstruction and Development","Government of Montenegro","Energy Efficiency in Public Buildings","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P107992&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
273,"64000000.00","","","December 9, 2008","International Bank for Reconstruction and Development","Government of Indonesia","Second Infrastructure Development Policy Loan","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P111905&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
274,"100250750.00","","","December 18, 2008","International Bank For Reconstruction and Development","Government of Mexico","Supplemental Financing for Mexico Environmental Sustainability DPL","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P115101&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
275,"80000000.00","","","December 22, 2008","International Bank for Reconstruction and Development","Government of Ukraine","Development Policy Lending 3 (DPL 3)","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P107365&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
276,"298750000.00","","","September 22, 2009","International Bank for Reconstruction and Development","Government of India","Financing Public Private Partnerships (PPPs) in Infrastructure through Support to the India Infrastructure Finance Company Ltd","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P102771&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
277,"163000.00","","","December 26, 2008","World Bank Other","Government of Madagascar","Madagascar-Extractive Industries Transparency Initiative Implementation","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P105735&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
278,"4110000.00","","","September 23, 2009","World Bank Other","Eastern Nile Technical Regional Office (ENTRO)","SVP-Additional Grant Financing Regional Power Trade - II","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P116745&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
279,"200000.00","","","December 30, 2008","World Bank Other","Zara Solar Ltd.","Providing Affordable and Reliable Solar Systems in Northern Tanzania","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P114094&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
280,"80000000.00","","","September 24, 2009","International Bank for Reconstruction and Development","Government of Indonesia","Third Infrastructure Development Policy Loan","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P115102"
281,"900000.00","","","October 6, 2009","World Bank Other","Government of Nigeria","Nigeria Phase II: EITI Implementation","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P114267"
282,"200000.00","","","December 30, 2008","World Bank Other","Government of Nigeria","Power to the Poor: Off-Grid Lighting from Cassava Waste in Nigeria","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P114089&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
283,"200000.00","","","December 30, 2008","World Bank Other","Zebone Solutions","Village Lighting Solutions to improve Education, Health, Safety and Productivity in Rural Namibia","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P114087&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
284,"300000.00","","","October 9, 2009","World Bank Other","Government of Zambia","Zambia: Extractive Industries Transparency Initiative Implementation","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P109092"
285,"200000.00","","","December 30, 2008","World Bank Other","Government of Zambia","Lighting the way","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P114091"
286,"200000.00","","","December 30, 2008","World Bank Other","Sunlabob Renewable Energies Company Ltd.","Recharging Fees for Lamps can buy Hours of Solar Light","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P114082&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
287,"240000.00","","","December 30, 2008","World Bank Other","Solux E. V","One Child one Solar Light","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P114088&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
288,"640000.00","","","November 3, 2009","International Development Association","Government of the Kyrgyz Republic","Additional Financing for the VIP 2","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P115524"
289,"200000.00","","","December 30, 2008","World Bank Other","Light for Life International","Lights for life in Sub-Saharan Africa","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P114086"
290,"660500.00","","","November 11, 2009","World Bank Other","Government of India","Karnataka Municipal Water Energy Efficiency Project","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P100352"
291,"10000000.00","","","November 17, 2009","International Bank for Reconstruction and Development","Government of Serbia","Programmatic Private Financial Development Policy Loan 2","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P115958"
292,"200000.00","","","December 30, 2008","World Bank Other","Dissigno","Family Pedal Power and Lighting Project East Africa","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P114092&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
293,"275000.00","","","January 5, 2009","World Bank Other","Government of Sierra Leone","Sierra Leone: EITI","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P099939&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
294,"67500000.00","","","November 17, 2009","International Bank for Reconstruction and Development","Government of the Dominican Republic","First Programmatic Public Finance and Social Sector Development Policy Loan","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P115145"
295,"4000000.00","","","November 19, 2009","International Development Association","Government of the Kyrgyz Republic","Emergency Energy Assistance Project - Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P119227"
296,"60000000.00","","","November 19, 2009","International Bank for Reconstruction and Development","Government of Ukraine","Hydropower - Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P115515"
297,"27000000.00","","","January 15, 2009","International Bank for Reconstruction and Development and International Development Association","Government of Nigeria","Commercial Agriculture Development","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P096648&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
298,"100000.00","","","January 16, 2009","World Bank Other","Government of Sao Tome and Principe","Sao Tome&Principe-Ext.Ind.Trans.Initiati","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P098847&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
299,"1700000.00","","","November 24, 2009","International Development Association","Government of Sierra Leone","Governance Reform and Growth Grant - 3","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P107335"
300,"311800000.00","","","April 6, 2010","International Bank for Reconstruction and Development and International Development Association","Government of Vietnam","Vietnam Power Sector Reform Development Policy Operation","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P115874&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
301,"20000000.00","","","December 1, 2009","International Bank for Reconstruction and Development","Government of Belarus","Belarus DPL","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P115700"
302,"390000.00","","","January 22, 2009","International Development Association","Government of Benin","Fifth Poverty Reduction Support Grant-PRSC 5","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P107498&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
303,"30000000.00","","","January 22, 2009","International Development Association","Government of Honduras","Power Sector Efficiency Enhancement Project (PROMEF)","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P104034&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
304,"10000000.00","","","January 29, 2009","International Development Association","Government of Moldova","Additional Financing for Energy II Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P113569&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
305,"8120000.00","","","December 17, 2009","World Bank Other","Asian Electronic Limited","Street Lighting Energy Efficiency","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P107069&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
306,"1500000.00","","","December 17, 2009","International Development Association","Government of Cape Verde","Cape Verde - DPL 1/PRSC V","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P113306"
307,"180000.00","","","January 29, 2009","World Bank Other","Government of the Kyrgyz Republic","Kyrgyz Rep-Extractive Ind. Trans. Init.","Grant ","1","http://web.worldbank.org/external/projects/main?Projectid=P098453&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
308,"230000.00","","","February 10, 2009","World Bank Other","Government of Timor-Leste","Timor-Leste-Extractive Industries Transparency Initiative Implementation","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P098849&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
309,"14200000.00","","","February 12, 2009","International Bank of Reconstruction and Development","Government of China","Wenchuan Earthquake Recovery","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P114107&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
310,"280000.00","","","January 12, 2010","World Bank Other","Government of Albania","Albania: Extractive Industries Transparency Initiative Implementation","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P116632"
311,"3800000.00","","","January 25, 2010","World Bank Other","Nile Basin Initiative","NELSAP Power Development Program","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P116941"
312,"5840000.00","","","February 3, 2010","World Bank Other","Government of China","Jiangxi Shihutang Navigation and Hydropower Complex Project","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P101512"
313,"8400000.00","","","February 10, 2010","World Bank Other","Yingkou EDZ Huayuan Heating Company","CN-CF-Yingkou Economic Dev Zone Heating","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P101521"
314,"250000.00","","","March 16, 2010","World Bank Other","India Infrastructure Finance Company Ltd","Building Capacity & Strengthening Monitoring & Implementation Capability of IIFCL","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P119297"
315,"12000000.00","","","March 25, 2010","International Development Association","Government of Mongolia","MN-Energy Sector Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P116166"
316,"5000000.00","","","March 30, 2010","International Development Association","Government of Zambia","Poverty Reduction Support Credit (PRSC1)","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P107218"
317,"262500000.00","","USD","April 8, 2010","International Bank for Reconstruction and Development and International Development Association","Eskom","Eskom Investment Support Project [wind and concentrated solar]","Loan","1","worldbank.org"
318,"37500000.00","","USD","April 8, 2010","International Bank for Reconstruction and Development and International Development Association","Eskom","Eskom Investment Support Project [energy efficiency]","Loan","1","worldbank.org"
319,"300000.00","","","April 22, 2010","World Bank Other","Government of Tanzania","Tanzania: Extractive Industries Transparency Initiative","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P115161&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
320,"3600000.00","","","April 29, 2010","International Development Association","Government of Benin","BJ- Poverty Reduction Support Grant - PRSC 6","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P117287&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
321,"381000.00","","","April 29, 2010","International Development Association","Government of Bhutan","Urban Development II","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P090157&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
322,"25700000.00","","","May 4, 2010","International Development Association","Government of Bangladesh","Investment Promotion and Financing Facility","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P117542"
323,"19800000.00","","","May 4, 2010","International Development Association","Government of Cote D'Ivoire","Economic Governance & Recovery Grant III","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P117281"
324,"5750000.00","","","May 5, 2010","World Bank Other","Wildlife Conservation Society","Green PNPM Environmental Awareness and Training","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P121427"
325,"140000000.00","","","June 15, 2010","International Bank for Reconstruction and Development","Government of Turkey","Environmental Sustainability and Energy Sector (ESES) DPL2 [other power sector]","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P117651&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
326,"15000000.00","","","May 6, 2010","International Development Association","Government of Tajikistan","Energy Emergency - Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P120834&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
327,"380000.00","","","May 10, 2010","World Bank Other","Government of Mozambique","Mozambique: Extractive Industries Transparency Initiative Implementation","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P108855&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
328,"3260000.00","","","May 20, 2010","International Development Association","Government of Togo","Economic Recovery and Gov. Grant 3","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P117282"
329,"64000000.00","","","May 25, 2010","International Bank for Reconstruction and Development","Government of Indonesia","Indonesia Climate Change Development Policy Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P120313&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
330,"8249000.00","","","May 27, 2010","World Bank Global Environment Facility Project","Government of India","INDIA - Financing Energy Efficiency at SMEs","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P100530"
331,"8800000.00","","","June 1, 2010","International Bank for Reconstruction and Development","Government of El Salvador","Local Government Strengthening Project","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64312881&piPK=64302848&theSitePK=40941&Projectid=P118026"
332,"600000000.00","","","June 8, 2010","International Bank for Reconstruction and Development","Government of Egypt","EG-Giza North Power Project","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P116194&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
333,"30000000.00","","","June 8, 2010","International Bank for Reconstruction and Development","Government of Indonesia","The Extended Deployment of an Enterprise Resource Planning System","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P116855"
334,"495000000.00","","","June 3, 2010","International Bank for Reconstruction and Development","Government of Brazil","ELETROBRAS Distribution Rehabilitation","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P114204"
335,"1190000.00","","","June 11, 2010","International Development Association","Government of Sierra Leone","GRGC-3 Supplemental Credit","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P121056&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
336,"2800000.00","","","June 14, 2010","International Development Association","Government of Laos","Lao Sixth Poverty Reduction Support","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P118814"
337,"6000000.00","","","June 14, 2010","International Development Association","Government of Djibouti","DJ- Power Access and Diversification, Additonal Financing","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P112253"
338,"25000000.00","","","June 17, 2010","International Development Association","Government of Uzbekistan","Energy Efficiency Facility for Industrial Enterprises","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P118737"
339,"5600000.00","","","June 17, 2010","World Bank Other","Government of China","Dashiqiao Central Heating Supply Project","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P111325"
340,"26510000.00","","","June 23, 2010","International Development Association","Government of Vietnam","SEIER Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P120540"
341,"28000000.00","","","June 22, 2010","World Bank Other","Government of Yemen","RY-LOSS REDUCTION PROJECT (Clean Development Mechanism-CDM)","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P111325"
342,"80000000.00","","","June 22, 2010","International Bank for Reconstruction and Development","Government of China","China Energy Efficiency Financing II","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P113766&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
343,"7500000.00","","","June 24, 2010","International Development Association","Government of Moldova","Economic Recovery Development Policy Operation","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P112625"
344,"15000000.00","","","June 24, 2010","International Development Association","Government of Vietnam","VN-Project Preparation TA Facility","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P118610"
345,"15000000.00","","","June 28, 2010","World Bank Other","Infrastructure Development Company Ltd. (IDCOL)","Efficient Lighting Initiative for Bangladesh","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P118605"
346,"5600000.00","","","June 29, 2010","International Development Association","Government of Afghanistan","National Solidarity Program III","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P117103&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
347,"70000000.00","","","June 29, 2010","International Development Association","Government of Ghana","Addtional Financing for the Ghana Energy Development and Access Project (GEDAP)","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P120016&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
348,"8000000.00","","","February 17, 2009","International Development Association","Government of Central African Republic","CAR - Emergency Power Response Project","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64312881&piPK=64302848&theSitePK=40941&Projectid=P114111"
349,"300000.00","","","February 23, 2009","World Bank Other","Government of Central African Republic","Central African Republic: Extractive Ind. Transparency Initiative Implementation","Grant","1","http://web.worldbank.org/external/projects/main?pagePK=64283627&piPK=73230&theSitePK=40941&menuPK=228424&Projectid=P109087"
350,"1500000.00","","","February 24, 2009","World Bank Global Environment Facility Project","Government of Armenia","Geofund 2: Armenia Geothermal Project","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P114409&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
351,"1000000.00","","","February 24, 2009","World Bank Global Environment Facility Project","Government of Jordan","Jordan Energy Efficiency","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P108064&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
352,"12500000.00","","","February 24, 2009","International Bank of Reconstruction and Development","Government of Mexico","Sustainable Rural Development","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P106261&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
353,"660000.00","","","February 24, 2009","International Development Association","Government of Armenia","Rural Enterprise & Small-Scale Commercial Agriculture Development Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64312881&piPK=64302848&theSitePK=40941&Projectid=P115686"
354,"2625000.00","","","February 24, 2009","World Bank Global Environment Facility Project","Government of Mexico","Sustainable Rural Development II","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P108766&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
355,"71000000.00","","","February 26, 2009","International Development Association","Government of Congo","DRC Emergency Project to Mitigate Impact of Financial Crisis","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P115642&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
356,"169000000.00","","","March 5, 2009","International Bank of Reconstruction and Development","Government of Brazil","First Programmatic Development Policy Loan for Sustainable Environmental Management","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P095205&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
357,"1170000.00","","","March 19, 2009","World Bank Other","Global Village Energy Partnership (GVEP (I)) ","Energy Small and Medium Size Enterprise","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P115401&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
358,"750000.00","","","March 24, 2009","International Development Association","Government of Moldova","Second Social Investment Fund Project -Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P114838&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
359,"6250000.00","","","March 26, 2009","International Bank of Reconstruction and Development","Government of Macedonia","Municipal Services Improvement","Loan","1","http://web.worldbank.org/external/projects/main?pagePK=64312881&piPK=64302848&theSitePK=40941&Projectid=P096481"
360,"150000000.00","","","March 26, 2009","International Development Association","Government of Pakistan","Pakistan Poverty Reduction and Economic Support Operation (PRESO)","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P113372&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
361,"15000000.00","","","March 31, 2009","International Development Association","Government of Cote D'Ivoire","Cote d'Ivoire: Economic Governance & Recovery Grant (EGRG) II","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P112368&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
362,"5000000.00","","","March 31, 2009","International Bank of Reconstruction and Development","Government of Mauritius","Mauritius Third Development Policy Loan","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P112369&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
363,"80000000.00","","","April 2, 2009","International Development Association","Government of Kenya","Kenya - Energy Sector Recovery Project Additional Financing","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P110173&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
364,"9000000.00","","","April 6, 2009","World Bank Global Environment Facility Project","Government of Uganda","UG: Energy for Rural Transformation APL-2 (GEF)","Grant","1","http://web.worldbank.org/external/projects/main?Projectid=P112340&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
365,"75000000.00","","","April 6, 2009","International Development Association","Government of Uganda","Uganda: Energy for Rural Transformation APL-2","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P112334&theSitePK=40941&piPK=64290415&pagePK=64283627&menuPK=64282134&Type=Overview"
366,"40000000.00","","","April 14, 2009","International Bank For Reconstruction and Development","Government of Philipines","Additional Financing for Rural Power","Loan","1","http://web.worldbank.org/external/projects/main?Projectid=P113159&theSitePK=40941&piPK=64302772&pagePK=64330670&menuPK=64282135&Type=Financial"
367,"30000000.00","","","December 6, 2010","International Finance Corporation","Jamaica Energy Partners","JEP 3: WKPP 66MW","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/a35aad560b1bf6308525775100771125?opendocument"
368,"22000000.00","","","August 5, 2010","International Finance Corporation","Beijing Shenwu Thermal Energy Technology Co., Ltd.","Beijing Shenwu Thermal Energy Technology Co., Ltd.","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/b8bf93a36698f1ab8525774d00511dda?opendocument"
369,"30000000.00","","","October 21, 2010","International Finance Corporation","Jamaica Public Service Company","JPS Co. II","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/c8f2adeecf733596852577310072f191?opendocument"
370,"75000000.00","","","December 27, 2010","International Finance Corporation","Energy Development Corporation","Energy Dev II","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/12775a5e40e07644852577280051372b?opendocument"
371,"60000000.00","","","August 6, 2010","International Finance Corporation","Polaris Energy Nicaragua S.A.","San Jacinto","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/16399441d887f29285257727006b802d?opendocument"
372,"21000000.00","","","June 9, 2010","International Finance Corporation","Applied Solar Technologies Pvt. Ltd.","Applied Solar Technologies Pvt. Ltd.","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/670f11511cf18faf8525770c004e213d?opendocument"
373,"1250000.00","","","June 8, 2010","International Finance Corporation","Husk Power Systems, Inc","Husk Power","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/798fe6330620548a852576ff005dc893?opendocument"
374,"159666000.00","115000000","Euros","November 23, 2010","International Finance Corporation","Cernavoda Power SRL and Renovatio Power SRL","Cernavoda and Pestera Wind Farms","Loan","1","http://www.ifc.org/ifcext/spiwebsite1.nsf/2bc34f011b50ff6e85256a550073ff1c/798fe6330620548a852576ff005dc893?opendocument"
